YearMonth,avg_temp,avg_humidity,avg_wind_speed,avg_visibility,avg_pressure,Mode Precip Type
2006-01,-1.7056683205533,0.8348173207036536,8.907243301759134,7.898302706359946,1028.102801082544,snow
2006-02,-0.031087470449172573,0.844179331306991,10.974278723404256,7.365994680851063,1016.3854863221885,snow
2006-03,4.353231055323105,0.7795815899581591,14.402247140864715,9.560750348675034,1011.7781589958158,rain
2006-04,12.625871913580246,0.7295277777777778,10.926801666666666,10.626760277777777,1013.4964722222222,rain
2006-05,15.665315113500597,0.7209677419354839,10.201838575268818,11.748066129032258,1016.6246505376344,rain
2006-06,19.33362735995048,0.7475348189415042,8.84008844011142,11.601417827298048,1017.8567966573817,rain
2006-07,23.507213014119092,0.661132596685083,7.176285911602211,11.463956077348067,1018.1313674033149,rain
2006-08,19.61363929146538,0.7625217391304348,9.425593333333333,11.613023333333333,1011.1698985507246,rain
2006-09,18.07381076388889,0.689546875,9.58480796875,10.9987653125,1018.4854531249999,rain
2006-10,12.85008235998802,0.7345148247978437,9.371480188679246,10.710861320754717,1019.3705390835579,rain
2006-11,7.122870238659712,0.8103413940256045,12.798286201991464,8.465576955903272,1020.9676955903273,rain
2006-12,2.2436947068526014,0.9050607287449393,9.307885829959513,5.204102294197032,1029.6911066126856,rain
2007-01,4.868911564625851,0.8135238095238096,14.19288380952381,10.325817142857142,1019.945074829932,rain
2007-02,4.845249958478658,0.8161434977578476,12.460533632286996,9.538756651718984,1015.2705381165919,rain
2007-03,8.404318457802065,0.7153961748633879,12.32001912568306,11.024848907103825,1016.3758196721311,rain
2007-04,12.293821100202587,0.5378120617110799,9.89727741935484,11.977429032258064,1019.6753155680225,rain
2007-05,17.513784067085954,0.6532075471698113,10.138899056603774,11.45126603773585,1011.7707277628033,rain
2007-06,21.93978746679169,0.620098452883263,8.44418959212377,11.672635864978902,1012.8421940928271,rain
2007-07,23.698863466427397,0.49183041722745624,11.11589071332436,11.950837146702558,1013.4772139973081,rain
2007-08,23.25945945945946,0.5626351351351352,10.266665405405405,12.112726216216217,1013.2303243243242,rain
2007-09,14.540339506172838,0.6820833333333334,10.56806236111111,10.916247222222223,1017.6181527777777,rain
2007-10,10.445058043117745,0.7282537313432836,9.399804776119403,9.919354179104477,1021.9330895522388,rain
2007-11,3.7707077840552414,0.8021045197740113,12.878862994350284,8.7262,1018.4243926553672,rain
2007-12,-0.8148870943621953,0.8565948855989234,8.233080619111709,5.679226244952894,1026.0885060565276,snow
2008-01,0.8145973909131804,0.8195141700404858,12.228460593792173,7.313919298245614,1025.3285290148447,rain
2008-02,4.081831395348837,0.6840552325581395,11.705589244186047,9.606107122093023,1028.0072965116278,rain
2008-03,7.131509009009009,0.6684189189189189,14.655286081081082,11.071143243243244,1008.697554054054,rain
2008-04,11.783853923853925,0.692979020979021,11.641020559440559,11.107446293706294,1011.0364755244755,rain
2008-05,17.195142642642644,0.6635405405405406,9.68630391891892,11.453518243243241,1014.9523378378378,rain
2008-06,21.527337351259465,0.680125173852573,8.781463977746872,11.020528372739916,1014.6094436717663,rain
2008-07,21.868391063127905,0.6170445344129555,11.497768286099866,11.671978542510123,1013.6302429149798,rain
2008-08,22.60162381596752,0.5534506089309879,10.375044790257105,11.844218809201623,1014.3095805142084,rain
2008-09,15.803688271604937,0.6899861111111112,9.058396666666667,10.476717222222222,1016.8393472222222,rain
2008-10,12.732846829880728,0.7531497175141243,9.115487994350284,9.306982485875707,1020.4599435028249,rain
2008-11,7.164230708785165,0.7676096181046677,12.738925742574258,9.660318811881188,1018.6354172560114,rain
2008-12,2.998991935483871,0.8281451612903226,13.775713978494624,8.664634811827957,1020.8954704301075,rain
2009-01,-1.1888888888888889,0.8673180592991914,9.713290566037736,5.95726037735849,1018.5585579514824,snow
2009-02,1.8267532900216557,0.8204197901049476,14.808862068965517,9.666444827586208,1013.6764017991005,rain
2009-03,6.728838598145529,0.6981612446958982,16.620437623762378,11.2221099009901,1012.7078359264497,rain
2009-04,14.565837594917094,0.567629009762901,11.424914783821478,11.584163319386333,1015.9058019525802,rain
2009-05,17.877740341419585,0.5960646900269542,11.036593396226415,11.863226415094339,1017.6383153638814,rain
2009-06,19.61267846058349,0.6755446927374301,9.992725837988829,10.713425698324022,1013.3603631284916,rain
2009-07,23.15539039039039,0.6007972972972974,9.797089324324325,11.67417527027027,1014.7894459459459,rain
2009-08,22.93601135666053,0.5988259668508288,9.140730524861878,11.778417541436465,1017.101450276243,rain
2009-09,19.40266542693321,0.5962622036262203,9.726173919107392,11.72650348675035,1018.9020781032078,rain
2009-10,11.473541760383865,0.7634547908232119,11.94485290148448,9.856198380566802,1016.814318488529,rain
2009-11,7.557958584453717,0.8659388038942977,10.4143264255911,6.507490125173852,1015.7878581363004,rain
2009-12,2.488966480446927,0.8421648044692738,13.542798324022348,7.66863687150838,1011.4916899441341,rain
2010-01,-1.3134813817855542,0.8762314939434723,10.593149932705249,5.64407927321669,1016.3881426648721,snow
2010-02,1.4345486111111112,0.8518452380952382,13.041359374999999,7.0085072916666675,1008.8675595238095,rain
2010-03,6.704306864064603,0.6697711978465679,14.620706864064603,10.63572934051144,1018.2952489905788,rain
2010-04,12.17610106629578,0.7070236439499304,11.13452712100139,10.434949652294854,1017.7963699582754,rain
2010-05,16.602741806554757,0.7746906474820143,12.386390215827337,10.806528489208633,1009.9919424460433,rain
2010-06,20.193503086419753,0.77875,10.521886666666667,10.66446111111111,1011.2387222222222,rain
2010-07,23.158307163152386,0.7547375504710633,8.720652759084793,10.920220457604307,1014.2341184387617,rain
2010-08,21.597879330943847,0.743521505376344,8.44018696236559,11.062842338709677,1014.1308064516128,rain
2010-09,15.606948313215723,0.8273398328690807,9.484895682451253,9.12630069637883,1015.7795403899721,rain
2010-10,8.793339388434756,0.8148773841961853,9.15763174386921,8.68656416893733,1018.603651226158,rain
2010-11,8.609367735936774,0.8588284518828452,11.115916039051605,8.021055927475592,1010.0069735006973,rain
2010-12,-0.26070831433348535,0.9143638850889193,13.350688235294118,6.400465800273597,1013.7990150478796,snow
2011-01,0.16097670250896073,0.9220295698924731,9.689365188172044,5.960722043010754,1021.8983064516128,rain
2011-02,-0.1656467661691542,0.8537164179104477,10.204468358208956,6.627841343283582,1021.1641492537314,snow
2011-03,6.028730376467002,0.7839917695473251,9.480890260631002,8.632448971193416,1023.2465020576132,rain
2011-04,13.373634785353534,0.5934232954545454,12.362558806818184,11.413184801136364,1016.4354687499999,rain
2011-05,16.84549125168237,0.6880888290713324,10.437047106325707,11.306165410497982,1017.7858815612383,rain
2011-06,21.162163416898792,0.6768523676880223,10.876940250696379,11.707480501392757,1014.4835236768803,rain
2011-07,21.56958632019116,0.7074462365591399,9.87970873655914,11.322801075268819,1010.7282123655915,rain
2011-08,22.890568301094618,0.6332118758434547,8.571457489878542,11.584482321187584,1015.100310391363,rain
2011-09,20.018237387805634,0.6116016713091922,8.911103342618384,11.53856504178273,1017.3529247910864,rain
2011-10,10.29706541218638,0.7020430107526883,10.342086021505377,10.747161155913979,1022.5087768817205,rain
2011-11,2.4820601851851856,0.8004722222222223,6.871837777777778,5.5183197222222224,1027.9784166666666,rain
2011-12,2.903763440860215,0.8663306451612902,10.683280510752688,7.54285,1018.9883333333332,rain
2012-01,1.137513085090474,0.7977119784656798,12.687666756393002,9.773371736204576,1020.3157738896366,rain
2012-02,-5.132653876898481,0.7627050359712231,11.579536978417266,7.156739568345324,1023.8973237410072,snow
2012-03,7.819621109607578,0.5363734776725304,11.576096075778079,11.543591069012178,1024.0298782138025,rain
2012-04,12.566286998295366,0.6499860529986053,12.88525439330544,11.215547419804743,1008.1114783821479,rain
2012-05,17.132793209876542,0.6719027777777777,10.674970833333333,11.88741263888889,1014.104375,rain
2012-06,22.001514364832122,0.6262149532710279,10.303448286604361,12.093833489096573,1014.1442523364486,rain
2012-07,24.503492281827906,0.5828198074277854,10.966203851444293,11.636579504814305,1014.0191609353508,rain
2012-08,23.774268199233713,0.5006620689655172,9.364492827586208,11.915176965517242,1015.7932689655172,rain
2012-09,19.50224537037037,0.602375,10.609251527777777,11.67227638888889,1015.7563194444446,rain
2012-10,12.106331096196868,0.7942013422818791,10.421389530201344,9.811815436241611,1015.2771140939597,rain
2012-11,7.9106558641975315,0.8711388888888889,11.672075138888887,8.647131111111111,1018.0544166666667,rain
2012-12,-0.283415804468436,0.887004048582996,12.448950202429149,7.212235087719298,1016.6468421052632,snow
2013-01,1.0818306010928962,0.8847814207650273,12.46263169398907,8.196065710382513,1013.9391530054644,rain
2013-02,3.09189852700491,0.869165302782324,11.993920294599018,9.088832078559738,1013.6833060556464,rain
2013-03,4.505005349228182,0.8101788170563962,14.608679367262726,9.537112929848693,1009.8804401650618,rain
2013-04,12.963973765432097,0.6781944444444444,11.384712500000001,11.005244444444445,1015.6880277777777,rain
2013-05,17.298536439665472,0.7343951612903226,11.57263239247312,11.630107661290323,1010.9954569892473,rain
2013-06,20.122129500849947,0.7622531293463143,8.864382336578583,11.604047009735746,1014.0363977746871,rain
2013-07,22.554106929510155,0.6362903225806451,9.335013709677419,12.02308615591398,1016.7782661290323,rain
2013-08,23.20666218034993,0.5957335127860027,7.989240376850606,14.551279676985196,1015.8603499327053,rain
2013-09,15.446126543209877,0.6919305555555556,10.629264722222223,13.276417777777779,1015.67675,rain
2013-10,12.861178225205071,0.7493020134228188,10.243295436241612,11.828486308724834,1020.2050738255034,rain
2013-11,7.9271200866604765,0.8247353760445681,12.39065417827298,10.08821963788301,1015.8830362116992,rain
2013-12,1.457125766412442,0.8244952893674293,10.160616823687754,7.923496904441453,1026.9746298788696,rain
2014-01,2.788057801737047,0.8467115902964959,11.849448113207549,8.51592358490566,1015.8609433962264,rain
2014-02,5.004065242589832,0.8121311475409837,11.745609836065574,10.67571564828614,1016.3869448584203,rain
2014-03,9.547136234484821,0.6406325706594885,13.041195020188427,13.804439030955587,1016.3022207267834,rain
2014-04,12.973757716049382,0.6907083333333334,11.299225972222223,12.80090875,1012.4245277777778,rain
2014-05,15.927073974243786,0.6992722371967656,11.834584905660378,12.661022641509435,1012.9423315363881,rain
2014-06,19.985378086419754,0.6021666666666666,9.72216388888889,14.15071486111111,1014.8261666666666,rain
2014-07,21.87798798798799,0.6997972972972973,9.331233648648649,13.277104324324325,1012.2440135135134,rain
2014-08,20.69843726633767,0.7082772543741588,8.232603903095558,13.43058532974428,1013.8252220726783,rain
2014-09,17.329197530864196,0.7851944444444445,8.553572222222222,12.083564305555557,1016.426486111111,rain
2014-10,12.730216256524981,0.8262550335570469,8.736637986577183,10.166447651006713,1019.58677852349,rain
2014-11,7.839081790123457,0.8397777777777777,10.100200833333334,7.892130555555555,1019.148736111111,rain
2014-12,3.797808459346921,0.8617357001972387,10.7348258382643,7.598152071005917,1019.6754240631163,rain
2015-01,2.6326130153999006,0.8370938897168406,12.703835767511178,8.719793591654247,1016.8252906110283,rain
2015-02,2.42473544973545,0.8034374999999999,10.768767708333334,8.431488541666667,1017.2305654761903,rain
2015-03,7.2404067593838795,0.6698519515477792,14.348372005383581,11.85139851951548,1020.3985733512786,rain
2015-04,11.610324074074073,0.5474861111111111,14.345972083333335,14.19112138888889,1017.8254027777779,rain
2015-05,17.10660236279348,0.7023014804845221,11.432451816958277,12.873911036339164,1014.6330820995962,rain
2015-06,20.495516975308643,0.6552638888888889,10.439977916666667,13.841527777777777,1016.7695694444444,rain
2015-07,23.73471475507766,0.6229973118279569,9.107579569892474,14.594844758064516,1015.0801881720431,rain
2015-08,23.783706690561527,0.6599193548387097,7.414764112903225,13.433545698924732,1015.6860215053764,rain
2015-09,18.339715267550318,0.7135051546391753,11.460639175257732,12.798670103092784,1016.3329602356406,rain
2015-10,10.62083519761372,0.8400939597315437,9.53346912751678,8.394626442953019,1019.9424563758389,rain
2015-11,6.6671611806521405,0.8173852573018081,9.014902781641169,8.30717454798331,1020.4102225312934,rain
2015-12,2.6639859617682196,0.9255376344086022,7.960844086021506,4.327480913978495,1032.3302688172043,rain
2016-01,-0.12267025089605735,0.8659139784946237,11.066932258064515,8.220218548387097,1017.9322446236558,snow
2016-02,6.394404361071028,0.8364069264069264,14.596752525252526,10.961474747474748,1014.8006782106783,rain
2016-03,7.454304236393789,0.7642605156037992,11.640168928086839,11.220236363636365,1013.6745047489824,rain
2016-04,13.361211559264412,0.6595410292072322,13.041268706536858,13.347594158553548,1012.3394019471489,rain
2016-05,16.304099462365592,0.7025672043010753,11.266083198924733,13.2600811827957,1012.6538978494624,rain
2016-06,21.297885802469136,0.7332500000000001,8.99607625,13.046523194444443,1013.172625,rain
2016-07,22.782325268817203,0.6695564516129032,9.11950309139785,13.640270564516129,1015.3012903225807,rain
2016-08,21.433997909199523,0.674516129032258,9.146422983870968,13.947771908602153,1017.9950940860215,rain
2016-09,18.47846450617284,0.6880694444444445,6.853255694444445,13.7409475,1017.9813888888889,rain
2016-10,9.904578672632365,0.7999731543624161,11.55275489932886,8.041031543624161,1020.5125637583892,rain
2016-11,5.289074074074074,0.8484444444444444,10.301003611111112,8.287206666666666,1019.300388888889,rain
2016-12,1.2396281362007169,0.8880510752688172,11.022787096774195,7.464578897849463,1019.945940860215,rain
